price_ori,item_rating,price_actual,total_rating,total_sold,favorite,Type of product,Type of product_2,date_date,from,to,fees
80.0,5.0,80.0,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
96.0,5.0,60.0,16.0,31.0,42.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
115.75,5.0,69.45,6.0,7.0,33.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
55.0,5.0,55.0,10.0,15.0,9.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
57.99,5.0,25.2,8.0,14.0,40.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
48.9,4.8,48.9,5.0,10.0,4.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.63
69.9,4.5,69.9,2.0,2.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
93.9,5.0,93.9,1.0,2.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
49.0,4.9,27.44,32.0,67.0,51.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
23.0,5.0,23.0,4.0,5.0,4.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
15.15,4.8,15.15,6.0,13.0,6.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
180.0,5.0,27.0,2.0,8.0,9.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
110.0,5.0,61.6,1.0,2.0,5.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
25.0,5.0,25.0,2.0,4.0,5.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
30.0,5.0,30.0,2.0,3.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
55.0,4.3,55.0,3.0,3.0,11.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
98.0,4.7,56.84,7.0,12.0,28.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
80.0,5.0,80.0,3.0,3.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
65.88,5.0,65.88,4.0,5.0,5.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
132.0,5.0,132.0,2.0,2.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
149.9,5.0,149.9,1.0,3.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.74
136.9,5.0,53.39,1.0,1.0,2.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
159.9,5.0,159.9,5.0,5.0,8.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
84.8,5.0,84.8,2.0,2.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
55.0,5.0,55.0,2.0,3.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
71.11,5.0,71.11,4.0,6.0,13.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
69.9,4.9,34.9,22.0,34.0,10.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
119.9,5.0,119.9,6.0,6.0,8.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
59.9,5.0,59.9,7.0,9.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.8200000000000001
31.78,4.7,22.24,3.0,7.0,3.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
113.1,5.0,113.1,2.0,2.0,4.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
50.0,5.0,50.0,2.0,2.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
149.9,5.0,149.9,2.0,2.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.74
60.0,5.0,60.0,2.0,3.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
141.4,5.0,141.4,1.0,1.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
84.8,5.0,84.8,11.0,14.0,7.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
70.0,5.0,70.0,2.0,4.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
48.66,5.0,48.66,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
100.0,5.0,49.0,2.0,4.0,4.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
86.0,4.8,48.16,4.0,5.0,6.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
18.0,5.0,18.0,2.0,3.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
12.0,5.0,12.0,3.0,3.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
80.0,5.0,40.0,3.0,9.0,13.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
39.0,5.0,21.45,4.0,8.0,17.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
15.9,4.6,12.72,16.0,42.0,42.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,10.0
85.0,5.0,85.0,7.0,8.0,8.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.475
55.0,5.0,55.0,2.0,2.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
55.0,5.0,55.0,4.0,6.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
10.0,5.0,10.0,2.0,2.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,4.0
125.6,5.0,125.6,1.0,1.0,3.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
36.99,5.0,36.99,1.0,1.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,5.3100000000000005
85.38,5.0,51.22,1.0,3.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
113.1,5.0,113.1,5.0,7.0,4.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
79.0,5.0,39.0,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
59.9,5.0,59.9,6.0,8.0,5.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
149.9,5.0,149.9,1.0,3.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.8200000000000001
19.9,5.0,18.12,4.0,11.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
86.8,5.0,52.08,2.0,4.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
82.7,5.0,49.62,7.0,28.0,75.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
15.0,5.0,15.0,5.0,9.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
49.0,4.9,49.0,15.0,20.0,19.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.875
75.0,5.0,39.75,3.0,3.0,3.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
69.9,4.8,32.9,22.0,38.0,36.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
96.0,4.9,53.76,10.0,19.0,37.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
70.0,4.8,70.0,4.0,4.0,5.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
49.0,5.0,29.4,54.0,136.0,125.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
120.3,5.0,120.3,2.0,2.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
119.0,5.0,119.0,2.0,4.0,3.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
34.0,4.9,34.0,26.0,39.0,22.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
100.0,4.0,50.0,1.0,4.0,6.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
75.0,5.0,75.0,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
80.0,5.0,80.0,3.0,4.0,5.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
89.9,5.0,89.9,3.0,3.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
15.0,5.0,12.5,6.0,9.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
25.85,5.0,16.8,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
85.0,5.0,46.75,3.0,4.0,4.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
18.0,5.0,18.0,3.0,6.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
78.8,4.7,78.8,3.0,5.0,14.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
200.0,4.9,104.0,11.0,19.0,178.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
49.39,4.8,28.65,24.0,46.0,29.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
79.9,5.0,79.9,4.0,4.0,8.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
125.0,4.5,49.95,4.0,5.0,8.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
70.0,5.0,56.0,2.0,2.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
34.0,5.0,17.68,3.0,3.0,18.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
81.0,5.0,48.6,2.0,2.0,4.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
89.0,5.0,33.0,1.0,6.0,3.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
34.0,5.0,17.68,2.0,5.0,9.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
68.0,4.9,68.0,38.0,86.0,66.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
37.16,4.5,19.19,2.0,5.0,2.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
46.2,5.0,46.2,14.0,21.0,4.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
99.9,4.8,99.9,4.0,9.0,9.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
45.0,5.0,25.52,2.0,3.0,5.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
99.9,5.0,99.9,3.0,3.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
15.0,5.0,15.0,3.0,6.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
119.0,5.0,119.0,3.0,4.0,9.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
81.32,5.0,58.56,11.0,17.0,20.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
50.99,5.0,50.99,1.0,2.0,5.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
39.9,4.7,19.95,6.0,9.0,8.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
90.26,5.0,54.15,2.0,3.0,6.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
260.0,4.9,260.0,25.0,35.0,38.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
45.0,5.0,33.0,2.0,5.0,4.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
93.9,5.0,93.9,3.0,3.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
75.0,5.0,75.0,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
82.88,4.5,82.88,2.0,7.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,4.66
119.9,5.0,119.9,5.0,5.0,5.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
35.7,5.0,35.7,1.0,3.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
34.0,5.0,34.0,2.0,3.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
97.06,5.0,58.23,2.0,3.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
99.9,5.0,99.9,3.0,3.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
32.9,4.9,32.9,28.0,41.0,17.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
59.0,4.5,41.3,2.0,3.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
29.88,5.0,22.41,2.0,3.0,2.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
67.0,5.0,33.0,2.0,4.0,5.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
95.0,5.0,95.0,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
35.0,5.0,35.0,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.8200000000000001
74.5,5.0,74.5,1.0,1.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
54.0,5.0,54.0,5.0,8.0,13.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
87.75,5.0,52.65,3.0,5.0,5.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
59.99,4.7,31.8,3.0,16.0,18.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
48.0,5.0,29.76,2.0,2.0,2.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
109.0,4.0,87.2,2.0,2.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
42.9,5.0,42.9,3.0,4.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
169.7,5.0,169.7,3.0,3.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
29.0,3.6,29.0,7.0,23.0,44.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
70.0,4.7,70.0,3.0,3.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
141.4,5.0,141.4,3.0,5.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
160.2,5.0,160.2,2.0,2.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
115.0,5.0,47.0,4.0,11.0,6.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
26.0,3.5,26.0,4.0,13.0,12.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
29.9,4.9,29.9,26.0,51.0,27.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
59.9,5.0,59.9,3.0,7.0,11.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
75.2,5.0,75.2,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.845
35.0,5.0,35.0,2.0,2.0,4.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
35.0,5.0,35.0,2.0,2.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
75.0,5.0,75.0,1.0,2.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
68.0,5.0,27.88,5.0,8.0,5.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
11.89,5.0,11.89,1.0,4.0,2.0,men's clothing,plus size,2020-12-01,mainland china ,delivery no available,0.0
63.0,5.0,63.0,4.0,6.0,41.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.63
41.0,5.0,36.9,8.0,17.0,22.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
130.0,4.9,78.0,7.0,15.0,66.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
49.0,5.0,35.0,1.0,2.0,11.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
132.0,5.0,132.0,3.0,6.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
116.0,4.6,116.0,42.0,68.0,167.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
79.0,5.0,35.55,17.0,29.0,4.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,10.0
39.0,4.0,39.0,22.0,45.0,82.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
5.0,5.0,5.0,1.0,9.0,10.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
55.0,4.8,55.0,12.0,19.0,44.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.8200000000000001
97.25,5.0,58.35,1.0,2.0,3.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
40.0,3.0,40.0,1.0,1.0,2.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
65.0,5.0,65.0,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
95.0,5.0,95.0,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
39.0,5.0,39.0,1.0,3.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.685
39.0,5.0,39.0,6.0,14.0,2.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
94.0,5.0,42.0,2.0,5.0,2.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
115.46,5.0,69.27,3.0,3.0,10.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
68.0,5.0,39.0,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
96.0,5.0,53.76,2.0,2.0,6.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
23.0,5.0,23.0,27.0,46.0,10.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
45.0,5.0,15.0,2.0,7.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
109.9,5.0,43.96,5.0,5.0,15.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
150.0,5.0,84.0,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
50.0,5.0,25.0,10.0,21.0,10.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,9.0
69.0,5.0,32.0,2.0,3.0,4.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
75.0,5.0,55.0,7.0,11.0,18.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
31.0,5.0,21.7,1.0,4.0,2.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
54.9,4.0,54.9,3.0,18.0,10.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
70.0,5.0,70.0,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
69.78,5.0,69.78,1.0,1.0,2.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
89.9,5.0,89.9,2.0,4.0,6.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
43.0,5.0,34.4,3.0,7.0,5.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
108.0,4.9,64.8,15.0,24.0,38.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
69.9,4.9,48.93,25.0,40.0,22.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
79.0,4.2,39.5,5.0,6.0,4.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,2.2
70.0,5.0,70.0,2.0,2.0,4.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
69.0,5.0,41.4,2.0,3.0,6.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
79.0,5.0,79.0,1.0,2.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
89.0,4.9,89.0,8.0,22.0,8.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
189.9,5.0,189.9,2.0,3.0,4.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
35.0,5.0,35.0,5.0,8.0,5.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
33.0,5.0,33.0,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
100.0,4.9,100.0,28.0,41.0,100.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
110.0,5.0,61.6,1.0,1.0,2.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
65.0,5.0,65.0,2.0,2.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
69.9,5.0,69.9,2.0,2.0,4.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
269.0,5.0,269.0,6.0,9.0,9.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.8200000000000001
50.0,4.5,50.0,2.0,3.0,9.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
99.0,5.0,55.44,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
60.0,5.0,31.8,2.0,3.0,3.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
70.0,4.4,70.0,9.0,15.0,11.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
99.9,5.0,99.9,2.0,3.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
43.0,5.0,43.0,2.0,4.0,4.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
60.0,5.0,60.0,17.0,21.0,29.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
60.0,5.0,60.0,5.0,5.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
85.0,5.0,36.0,2.0,2.0,2.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
50.0,5.0,26.5,2.0,3.0,5.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
83.8,4.7,83.8,22.0,43.0,50.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,1.01
45.45,4.0,21.64,11.0,20.0,18.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
45.0,5.0,45.0,5.0,7.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
58.38,5.0,25.39,9.0,10.0,86.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
103.44,4.9,62.06,9.0,17.0,27.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
55.0,5.0,55.0,3.0,6.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
78.0,5.0,78.0,8.0,9.0,24.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
30.0,4.9,30.0,39.0,63.0,86.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
29.0,3.8,29.0,4.0,4.0,7.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,2.2
80.0,5.0,80.0,2.0,3.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
49.9,5.0,49.9,1.0,2.0,5.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
49.0,5.0,49.0,3.0,5.0,5.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
90.0,5.0,39.99,1.0,2.0,3.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
65.9,5.0,65.9,5.0,5.0,5.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
149.9,5.0,149.9,5.0,8.0,5.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.475
20.0,4.4,20.0,23.0,48.0,91.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
28.9,5.0,24.56,1.0,2.0,6.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
69.9,5.0,34.9,18.0,26.0,12.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
60.0,5.0,60.0,2.0,2.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
80.0,5.0,80.0,6.0,6.0,5.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
41.44,4.5,21.7,2.0,5.0,12.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
88.84,5.0,53.3,2.0,2.0,2.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
70.0,5.0,56.0,2.0,2.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
80.0,3.8,80.0,4.0,8.0,13.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
132.0,4.8,132.0,5.0,5.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
70.0,5.0,70.0,1.0,1.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
8.0,5.0,8.0,4.0,9.0,7.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.8200000000000001
147.85,3.0,147.85,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
60.0,5.0,60.0,2.0,2.0,2.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
45.0,5.0,45.0,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
71.4,4.8,71.4,5.0,5.0,14.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
44.14,4.7,30.9,11.0,24.0,21.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
52.0,5.0,52.0,2.0,1.0,3.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
135.0,5.0,59.0,1.0,2.0,2.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
85.0,5.0,68.0,1.0,2.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
179.9,5.0,179.9,2.0,2.0,6.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
18.62,5.0,18.62,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
110.0,5.0,58.0,3.0,5.0,7.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
89.9,4.6,37.0,14.0,22.0,14.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
14.92,5.0,14.92,1.0,1.0,2.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
39.9,5.0,29.9,1.0,1.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
90.0,5.0,39.9,1.0,3.0,7.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
69.9,5.0,69.9,13.0,19.0,17.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
95.0,4.3,95.0,3.0,5.0,15.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
60.0,5.0,60.0,10.0,11.0,13.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
10.0,5.0,10.0,6.0,14.0,1.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,7.815
56.0,5.0,25.0,3.0,7.0,7.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
45.0,5.0,19.85,1.0,1.0,5.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
63.0,4.8,63.0,4.0,7.0,10.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,4.66
118.0,4.7,47.2,7.0,12.0,29.0,men's clothing,plus size,2020-12-01,mainland china,kuala lumpur,0.0
65.0,5.0,65.0,1.0,2.0,3.0,men's clothing,plus size,2020-12-01,local,kuala lumpur,0.0
